id	1CMET2-PWY: folate transformations III (E. coli)	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	ARO-PWY: chorismate biosynthesis I	ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	CALVIN-PWY: Calvin-Benson-Bassham cycle	COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	COA-PWY: coenzyme A biosynthesis I (prokaryotic)	COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	GLUTORN-PWY: L-ornithine biosynthesis I	GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	HISTSYN-PWY: L-histidine biosynthesis	HSERMETANA-PWY: L-methionine biosynthesis III	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	NONMEVIPP-PWY: methylerythritol phosphate pathway I	NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	P41-PWY: pyruvate fermentation to acetate and (S)-lactate I	PANTO-PWY: phosphopantothenate biosynthesis I	PENTOSE-P-PWY: pentose phosphate pathway	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	PWY-1042: glycolysis IV	PWY-2942: L-lysine biosynthesis III	PWY-3001: superpathway of L-isoleucine biosynthesis I	PWY-3841: folate transformations II (plants)	PWY-4041: &gamma;-glutamyl cycle	PWY-5097: L-lysine biosynthesis VI	PWY-5100: pyruvate fermentation to acetate and lactate II	PWY-5103: L-isoleucine biosynthesis III	PWY-5384: sucrose degradation IV (sucrose phosphorylase)	PWY-5667: CDP-diacylglycerol biosynthesis I	PWY-5686: UMP biosynthesis I	PWY-5695: inosine 5'-phosphate degradation	PWY-5941: glycogen degradation II	PWY-5973: cis-vaccenate biosynthesis	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	PWY-6123: inosine-5'-phosphate biosynthesis I	PWY-6124: inosine-5'-phosphate biosynthesis II	PWY-6151: S-adenosyl-L-methionine salvage I	PWY-6163: chorismate biosynthesis from 3-dehydroquinate	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	PWY-6317: D-galactose degradation I (Leloir pathway)	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	PWY-6608: guanosine nucleotides degradation III	PWY-6609: adenine and adenosine salvage III	PWY-6700: queuosine biosynthesis I (de novo)	PWY-6703: preQ0 biosynthesis	PWY-6936: seleno-amino acid biosynthesis (plants)	PWY-7111: pyruvate fermentation to isobutanol (engineered)	PWY-7199: pyrimidine deoxyribonucleosides salvage	PWY-7221: guanosine ribonucleotides de novo biosynthesis	PWY-7237: myo-, chiro- and scyllo-inositol degradation	PWY-7238: sucrose biosynthesis II	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	PWY-7663: gondoate biosynthesis (anaerobic)	PWY-7790: UMP biosynthesis II	PWY-7791: UMP biosynthesis III	PWY-7851: coenzyme A biosynthesis II (eukaryotic)	PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	PWY-7977: L-methionine biosynthesis IV	PWY-8178: pentose phosphate pathway (non-oxidative branch) II	PWY0-1296: purine ribonucleosides degradation	PWY0-1319: CDP-diacylglycerol biosynthesis II	PWY0-1477: ethanolamine utilization	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	PWY66-429: fatty acid biosynthesis initiation (mitochondria)	PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	THRESYN-PWY: superpathway of L-threonine biosynthesis	TRNA-CHARGING-PWY: tRNA charging	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	VALSYN-PWY: L-valine biosynthesis
magic.4919	0.0148660205	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.004031028	0.2530368117	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.9954904073	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0663570359	1.0	1.0	1.0	1.0	0.2391563339	1.0	1.0	1.0	0.0	1.0	0.003332589	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0032274243	1.0	0.0074886736	0.0	0.0075461147	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
magic.4921	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.9999987208	0.9999999973	1.0	0.2280516478	1.0	0.013063481	0.0	1.0	1.0	0.9493666812	1.0	1.0	1.0	1.0	1.0	0.013063481	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0009592576	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
magic.4923	0.9999999781	0.9011048832	0.0	0.0	0.9999999862	1.0	1.0	0.4995071205	0.0	4.3e-09	0.9682427102	1.0	1.0	0.0	0.9996531078	0.0	0.999999997	1.0	0.0071261253	1.0	0.0	1.0	0.9999999815	1.0	0.9999973736	1.0	0.0	1.0	1.0	0.0218818698	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.710612283	0.6717502648	0.4218744054	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	4.793e-06	0.0	1.0	0.0	1.0	0.0	0.0	0.0042245406	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0034129854	1.0	1.0	1.0	1.0	0.0	1.0	0.136304967	0.4081469671	0.0	1.0
magic.4924	1.0	1.0	4.104e-07	1.52e-07	1.0	3.17e-08	1.0	0.0	1.0	1.0	1.0	1.0	1.0	8.55e-08	1.0	1.0	0.9999999977	1.0	1.0	0.0	1.0	3.32349e-05	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.16694e-05	1.0	0.6699863345	1.0	0.9633303677	1.0	1.0	0.0	0.898415381	1.0	1.0	1.0	0.9999996541	1.0	1.0	1.0	0.0	0.5750921932	0.0	0.0001451476	0.9999825126	1.0	0.0	1.0	1.0	1.0	1.0	0.9545793492	0.9999966368	0.9999966368	1.0	0.986330552	1.0	0.0	0.0	8.16694e-05	0.0	1.0	0.999893764	1.0	1.0	1.0	2.29e-07	1.0	1.0
magic.4928	0.9999912432	0.9989852024	0.9999997566	0.9999993427	1.0	1.0	1.0	0.0	0.934325086	0.9192324579	1.0	0.0	0.9999595742	0.9999988315	1.0	1.0	0.9999883243	1.0	0.9989253444	0.0	1.0	5.9e-09	0.0	1.0	1.0	1.0	0.9999999997	1.0	0.4269175362	1.0	1.0	1.0	1.3926e-06	0.9280941185	1.0	1.0	0.9999932621	0.9840962524	1.0	1.0	0.1618040849	1.0	1.0	1.0	1.0	0.9996468903	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.9999999994	0.9801990429	1.0	1.0	0.9192324579	1.0	0.9999824866	0.0	0.0014177185	0.9280941185	1.0	1.0	1.0	1.0	0.9999998909	1.0	0.9989986513	1.0	1.0
magic.4929	0.9999949764	1.0	0.9999757039	0.9999344032	1.0	0.9999999842	1.0	0.0	1.164e-07	9.31e-08	1.0	0.0	1.0	0.9998833893	1.0	1.0	8.2654e-05	1.0	0.9999998292	1.0	1.0	0.9973817549	1.0	0.9999999787	1.0	0.9608744436	1.9e-09	1.0	0.8511382335	0.9966931556	1.0	1.0	0.9999811951	2e-10	1.0	1.0	1.0	0.0	1.0	1.0	0.6106765863	0.5665614581	1.0	1.0	1.0	0.0	0.9999999787	0.9999999778	0.9999999733	4.527e-07	1.0	1.506e-07	0.0	0.642480406	1.0	0.0	1.0	0.9764718814	1.0	0.9750461752	1.0	1.0	1.0	9.31e-08	0.8728928796	1.0	1.0	0.9999992614	2e-10	1.0	1.0	0.9569975646	0.0	0.9870354272	1.0	1.0	1.0	1.0
magic.4932	0.9762131227	1.0	1.0	1.0	1.0	1.0	1.0	0.8593203063	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.968533659	1.0	1.0	0.999865063	1.0	0.0	0.9998843375	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.953531584	0.99983808	0.0	0.0	0.0	1.0	1e-10	1.0	1.0	1.0	0.0	1.0	1.0
magic.4935	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999993	1.0	0.999997983	1.0	1.0	1.0	1.0	0.0	0.005262091	1.0	1.0	1.0	0.744280711	1.0	1.0	1.0	0.0146635893	0.9999969745	0.0	0.0	1.2e-09	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	7.7168e-06	0.0	1.0	0.9999973107	0.9999999993	1.0	1.0	1.0	1.0	1.0	1.0	0.4659631041	1.0	1.0
magic.4937	0.0	0.9865042112	1.0	1.0	1.0	0.0	1.0	0.0	0.9999999885	0.9999999857	0.0	1.0	0.9992671579	1.0	0.9996334446	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.999998787	1.0	1.0	1.0	0.8983681528	1.0	1.0	1.0	6e-10	0.0	1.0	0.9978926061	0.999877785	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.67668991	1.2e-09	1.0	1.49207e-05	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.9999999857	0.9999999999	0.0	0.0	0.0	0.0	0.0	0.9999999985	0.0	0.9999999374	0.0	1.0	0.0	1.0	1.0
magic.4942	0.9999994458	0.0	0.0	0.0	0.9999999999	1.0	0.0	0.0	0.9999964424	1.0	0.0	1.0	0.0	0.0	0.0	0.9999937803	0.0	0.0	0.9985775807	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.9999954725	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.747368296	0.9999999993	1.0	1.0	1.0	1.0	0.9999999999	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.9999998597	1.0	0.0	0.0	0.9340207721	1.0	0.0	0.0392865466	0.0	0.7029701587	1.0	1.0	0.999995553	1.0	1.0	0.0	0.0	1.0	0.0	0.9983337442	1.0	0.1086938927	0.9774451332	1.0	0.9997731668	0.0	1.0
magic.4943	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	5.7364e-06	1.0	0.0	6.6925e-06	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.9861314748	0.0	0.0	1.0	0.0	0.0	4.7804e-06	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
magic.4946	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.2000003495	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.1428574103	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.101e-07	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
magic.4948	0.0	0.0	0.0	0.0	0.9744517616	0.9934334718	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.003803376	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0059248166	9.6215e-06	0.9999982937	1.0	0.0	0.0	1.2e-08	1.0	0.0	0.0	1.0	0.0	0.9590686647	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9645942877	0.0	0.2729612985	0.9999982937	0.9999982224	0.9999999991	0.479130328	0.0	0.000311677	0.0	1.0	1.0	0.0	0.9983129068	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.999997563	1.0	1.0	0.9999999999	0.9590686647	1.0	1.0	0.5914787165	0.0	0.0	0.0	0.0006630319	1.0	1.0
magic.4949	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0514041005	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.9995382405	0.0	0.9983171394	0.0	0.8164190482	0.0	0.0	0.0	0.0	0.0	0.0001360813	0.0	0.0	0.0	0.0	0.0	0.9999971136	0.0	0.0	0.0	0.0	1.0	0.0	1e-10	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.9995382405	1.0	1.0	0.9989044054	0.0	0.5197545429	2.5431e-06	0.0	0.0	1.0
magic.4950	0.0	0.0	3.934e-06	9.25e-08	1.0	1.0	5.0448e-06	1.0	0.0	0.0	0.0	0.0	1.0	1.2158e-06	1.0	0.0	0.0	4.0358e-06	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	2.5224e-06	1.0	0.9999999993	1.26393e-05	0.0	0.9798086951	0.0	0.0	1.0	0.0	0.0	2.8e-09	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0003466108	2.5224e-06	0.0	0.0	1.0	0.9700157532	0.0	1.0	1.26393e-05	1.26393e-05	0.0	0.0	1.0	1.0	6.8856e-06	0.9999999993	1.0	1.0	0.0	0.0	1.746e-07	0.0	0.9340661748	0.1664914681	0.9745123416
magic.4952	0.0	0.0	0.0142508019	0.0	0.9995856457	1.0	0.9876099062	1.0	0.0	0.0	0.0	0.0	1.0	0.2694612964	1.0	0.0	0.0	0.989636536	0.0	1.0	0.0	0.0176532749	0.0507567056	0.0	1.0	0.0	0.0	0.0	0.0044077538	0.0	0.0	0.983561272	1.0	3.4e-09	0.3425010616	0.0	0.9999400081	0.0	0.0	0.9528978725	0.0	0.0	1.0	0.9994200001	0.9528978725	0.0	0.0	0.0	0.0	0.1239197704	4.395e-07	5.79e-08	0.0	0.0066843632	0.9999165913	0.0	0.0	1.0	0.9999100148	0.0	1.0	0.3425010616	0.3425010616	0.0	0.0	1.0	1.0	0.8429562383	3.4e-09	1.0	1.0	0.9999927007	0.0	0.0	0.0	0.0002732385	5.34e-08	0.9998957414
magic.4958	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.9998146094	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999855482	1.0	0.0870573596	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0870573596	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.9959556134	0.0	1.0	1.0	1.0	0.999960421	1.0	1.0	1.0	0.9969166672	0.9953821201	0.0	0.0	0.9904802178	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.03e-08	1.2e-09	1.0	1.0	0.9717731014	1.0	1.0
magic.4963	0.0	1.0	0.999776716	0.9990521775	0.9982339334	0.9999348803	1.0	1.0	1.0	1.0	0.994308373	0.0	1e-10	0.9989291456	1.0	0.9999999983	0.0	1.0	0.8218641486	1.0	1.0	2.817e-07	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	6e-10	0.0	1.0	1.0	1.0	1.0	1.0	0.9975292522	1.0	0.9242286812	1.0	1.0	1.0	0.0179339366	1.0	0.0031507889	0.0	1.0	1.0	0.9999999961	1.0	1.0	0.0031830425	0.8855953246	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2.5e-09	1.0	1.0	1.0	1.0
magic.4964	0.0	0.0	4.7e-09	0.0	1.0	0.9999217986	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0003620728	0.9995627745	0.0	0.0	1.0	0.0	1.0	0.0	2.486e-07	0.8265284283	0.8901820389	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.012093048	0.5810005934	0.0	0.231559654	1.0	0.0	0.0	0.9298104315	0.0	0.0	0.0	1.0	0.9298104315	0.9628657013	0.8901820389	0.8861273431	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.2315562132	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.9999437621	1.0	1.0	0.5810005934	1.0	1.0	0.8743351646	0.0009755614	6.409e-07	0.0	5.07e-08	1.0	1.0
magic.4965	1.0	1.0	1.0	0.5936393073	1.0	0.997553273	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.9992192851	0.9263987861	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.9992192851	1.0	0.0	0.9999999999	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0005218377	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.9790402699	0.9999988488	0.0005273161	1.0	0.0097041616	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0455537456	0.9999999999	0.9999994461	1.0	1.0	1.0	1.0	0.9983675172	0.997048452	0.9427614246	1.0
magic.4966	1.0	0.9815641541	0.2540403498	0.0082521052	1.0	1.0	1.0	0.9993084233	1.0	1.0	1.0	1.0	1.0	0.0662901632	1.0	1.0	0.2734758157	1.0	1.0	0.9979281357	0.0	1.0	0.9982235905	1.0	1.0	1.0	1.116e-07	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.9994496635	0.999999995	0.2006039311	1.0	1.0	1.0	0.0	1.0	0.9971230012	1.0	1.0	1.0	1.0	1.0	1.0	0.9983418215	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.714e-07	1.0
magic.4968	0.0	0.0	0.999998046	0.9999833157	1.0	1.0	0.9136895307	1.0	0.0	0.0	0.0	0.0	1.0	0.9999906211	1.0	0.0	0.0	0.9270248558	0.0	0.9999991497	0.0	0.0	0.8647371377	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.888137671	1.0	0.8890309284	1.0	0.0241232253	0.2463858369	0.0	0.6448771919	1.0	0.0	0.0	7.8193e-05	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0006345851	0.0	0.0	1.11325e-05	1.0	0.0	0.0003490741	0.0	0.1789545102	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.119331442	0.0680073593	0.8890309284	1.0	1.0	1.0	0.0	0.7183740093	0.1966961782	0.826852197	0.0	1.0
magic.4969	0.0	0.0	0.9999999612	0.999940025	0.7718335661	0.5315783756	1.0	1.0	0.0	0.0	3e-10	0.4610883834	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.9991874579	0.0	0.9977265437	0.9225732122	0.0	0.0536451191	0.9999999513	0.9328919012	0.0	1.0	0.0	1.0	0.0	1.0	0.8029801564	0.0	0.9999999999	1.0	0.0	0.0	2.1096e-06	0.7072823312	1.0	0.0	0.0	0.0	0.0	1.0	0.9901821723	0.0	0.0	2.01e-08	1.0	0.0	0.0	0.0	0.7309721474	0.0	1.0	0.0	0.0	0.0	0.0126529868	0.9840689415	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0276105272	0.9912296633	0.4040647679	0.0	1.0
magic.4971	0.0	0.0136405035	0.8557492506	8.6843e-06	0.0	0.0	1.0	0.0032634899	0.0	0.0	0.0	1.0	1.0	1.0	0.3674532723	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0004251543	8.70167e-05	6e-09	0.5836335114	0.9997769836	0.0	0.0	1.0	0.0004580252	1.0	0.0	1.0	1.0	0.0	0.9999999691	1.0	0.0	0.0	0.0	0.0	1.0	1e-10	0.0	0.0	4.07e-08	1.0	0.3432464894	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.57e-08	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.4120639086	2.75061e-05	0.0	1.6136e-06	1.0
magic.4972	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.9999999991	1.0	1.0	1.0	1.0	1.0	6.5e-09	1.0	1.0	0.0013332132	1.0	0.4055446157	0.0015550699	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0004940406	1.0	1.0	1.0	0.7192327194	1.0	1.0	0.9986583751	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	4e-10	0.0437870077	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0011112579	0.9999999993	0.0004940406	0.9718891037	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
magic.4973	4.042e-07	0.0	0.9755766885	0.9203806016	0.999999494	1.0	2.91e-08	1.0	0.0	0.0	0.9999991621	0.0002427407	1.0	0.892724249	1.0	0.0	0.0	3.49e-08	0.0	1.0	0.9999930977	0.4878708845	0.9999999996	6e-10	1.0	0.9998628268	0.0	4.042e-07	5e-10	0.9998824207	0.9999930977	2.18e-08	1.0	0.0440586591	0.0003451576	1.0	1.0	0.0	0.1078151065	0.3636405232	0.0	0.0	0.7496460151	1.0	0.3636405232	1.268e-07	6e-10	0.0	5e-10	1.0	1.0	0.0	0.0	1.0	0.9996397701	6.063e-07	0.9999998613	1.0	1.0	0.0	1.0	9.6004e-06	9.6004e-06	0.0	0.0	1.0	0.9999999996	1.0	0.0440586591	1.0	1.0	0.9999999021	0.0	9.403e-06	0.0	0.1576348458	0.0	0.9995497532
magic.4974	0.0	0.9966491783	0.035909949	0.0584500371	0.9999989378	1.0	0.0055493828	1.0	0.0	0.8463437075	0.860652467	1.0	1.0	0.0077003829	0.9999981908	0.0	0.0	0.0066518767	0.0	1.0	0.0	6.83485e-05	0.9999995373	0.9787610701	0.9999997076	0.0	0.0	0.9999797894	0.9999816798	1e-10	0.0	0.0041678193	0.0	1.0	0.9308863432	1.0	0.0	1.0	0.8454752445	1.0	2.73e-08	2.28e-08	0.9998361558	0.9999999999	1.0	0.0	0.9787610701	0.9933433168	0.9861526636	0.9999999603	1.0	0.6055243148	0.0001145365	1.0	1.0	0.0	4.47806e-05	0.0	0.0	0.0	1.0	0.9308863432	0.9308863432	0.0	0.9842057169	1.0	0.9919422271	1.0	1.0	1.0	1.0	0.9999609339	0.0	1.0	0.999999141	0.9999946828	0.0	1.0
magic.4976	1.0	0.0	0.0	0.0	1.0	1.0	0.8199643343	0.0042453439	0.7838186273	0.915160831	1.0	1.0	0.0	0.0	0.0	1.0	0.002464566	0.8453292363	1.0	0.0014191311	0.0	1.0	0.002480839	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.773542583	0.0	0.9950187494	1.0	1.0	0.0	0.0008839367	1.0	1.0	1.0	1.0	0.9999990553	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.9999963491	1.104e-07	1.0	0.0	2.76e-08	1.15525e-05	0.0183583021	1.0	1.0	0.7436289457	1.0	1.0	0.0017732848	0.0	0.9950187494	0.0	0.9999999999	1.0	1.0	1.0	1.0	1.0	0.0	1.0
magic.4977	0.0	0.0	0.8834085668	0.8772526175	0.0	0.3994072705	1.0	3.741e-07	0.0	0.0	0.0	1.0	1.0	1.0	0.4262882577	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.9999221742	0.0	0.998480059	0.0	0.0	0.9994579521	0.9999999927	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.038e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.9989164915	2.053e-06	0.0	0.0	1.0
magic.4981	0.0	0.9999999993	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.9533857237	1.0	1.0	1.0	1.0	0.9530626843	0.9998077461	1.0	0.9996909499	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0007499247	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	2.533e-07	1.689e-07	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.9999996963	0.9997116469	1.0	1.84e-07	0.0	0.1211743466	1.0	0.5837122838	1.0	0.0	1.0	0.0	1.0	1.0
magic.4982	1.4e-08	0.0	1.0	1.0	1.0	0.0	1.0	0.0001232138	2e-10	1e-10	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0016852177	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9902372395	1.0	0.0	1.0	1.0	1.0	0.0170293533	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.9854269957	0.0	0.0	4.47667e-05	0.9818999359	0.0	1.0	1.0	1.0	1.0	0.0341164158	1.0	1.0	1e-10	1.0	7e-09	1.0	0.0	1.0	0.6635613694	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
